Gene name	Base mean	log2(FC)	StdErr	Wald-Stats	P-value	P-adj	Chromosome	Start	End	Strand	Feature	GeneID
Bag6	8.03864905094699	0.542484799260137	0.666347760132327	0.814116639564313	0.415578134354559	0.884232323118924	chr17	35135177	35147322	+	NA	ENSMUSG00000024392.17
Dhrs7b	8.04114923708259	0.541290123527861	0.645056105794227	0.839136500942653	0.401392715323609	0.876882562337797	chr11	60830630	60860195	+	NA	ENSMUSG00000042569.13
Lrp1	11.4186605703004	0.540762480723433	0.562668008953782	0.961068466872533	0.336517743448671	0.8381401766661	chr10	127538160	127621148	-	NA	ENSMUSG00000040249.15
Cast	11.4157926347046	0.540302004012259	0.559287502595197	0.966054134063712	0.334017093649964	0.836983657025331	chr13	74694285	74807921	-	NA	ENSMUSG00000021585.8
Nectin2	11.4145705061813	0.539318248467612	0.576834038696576	0.934962592856456	0.349807577634179	0.844516594146369	chr7	19716643	19750483	-	NA	ENSMUSG00000062300.14
SP140L	39.7219197759625	0.538743507522006	0.347063362498666	1.55229149986719	0.120592490864448	0.57441825969103	NA	NA	NA	NA	NA	NA
Raet1d	3.38147701100449	0.538693082400447	0.947348711791799	0.568632305818596	0.569605696183285	0.937053980363409	chr10	22360551	22374139	+	NA	ENSMUSG00000078452.10
Dnaja1	308.947984884976	0.538574319097958	0.109104573556568	4.93631294767604	7.9613321817821e-07	2.71553117119838e-05	chr4	40722149	40737149	+	NA	ENSMUSG00000028410.13
Atg101	3.38178791636258	0.538537120377065	0.947344988000604	0.568469910326608	0.569715931589322	0.937053980363409	chr15	101284300	101290934	+	NA	ENSMUSG00000037204.6
Grk2	6.76420721687879	0.537906174686526	0.728675405616429	0.738197241927603	0.460394598658798	0.899614064062673	NA	NA	NA	NA	NA	NA
Rab32	3.38132776192947	0.537410655826087	0.922608334923195	0.58249057100793	0.56023629083743	0.935026459442907	chr10	10545010	10558233	-	NA	ENSMUSG00000019832.3
Actr8	3.37527312102213	0.537033416244622	0.949688828641602	0.565483556348424	0.571744905748812	0.937599344445828	chr14	29978336	29993221	+	NA	ENSMUSG00000015971.4
Fam149b1	3.37830271290107	0.536997091216964	0.927478370876458	0.578986106931536	0.562598547571173	0.935467026961055	NA	NA	NA	NA	NA	NA
Metap1	6.75318322172039	0.53684643641129	0.695116931017159	0.772310977414586	0.439930265299717	0.894581656639204	chr3	138458955	138489515	-	NA	ENSMUSG00000005813.12
RPS4X	3.37946970640206	0.536632854468308	0.91410871908381	0.587055831833836	0.557166210051794	0.934634391887092	NA	NA	NA	NA	NA	NA
Gnl1	3.37806892321073	0.536497653925016	0.9581165202701	0.559950321881282	0.575513323195733	0.938643806463909	chr17	35979850	35989462	+	NA	ENSMUSG00000024429.9
HECA	3.37652011228791	0.53639130908555	0.927459190176636	0.578344917778423	0.563031274228557	0.935467026961055	NA	NA	NA	NA	NA	NA
Phf10	3.37776256070317	0.536208706028798	0.91994764216295	0.582868721493847	0.559981678260005	0.935026459442907	chr17	14945008	14961273	-	NA	ENSMUSG00000023883.13
Nat8f2	686.053516338838	0.536112084503368	0.0869462136436642	6.16601991089044	7.00302703988902e-10	3.44032666253115e-08	chr6	85865421	85869158	-	NA	ENSMUSG00000033634.7
Nhsl3	3.3782289187403	0.535988488518765	0.919941018800014	0.582633535808543	0.560140024584149	0.935026459442907	NA	NA	NA	NA	NA	NA
Pgghg	3.37363972115756	0.535885202254667	0.944492604571468	0.567378928814173	0.570456762627581	0.937160210691893	NA	NA	NA	NA	NA	NA
Nek7	27.0126956773907	0.535870149601051	0.403970970883119	1.32650657652353	0.184671958220407	0.681057690654506	chr1	138482874	138620141	-	NA	ENSMUSG00000026393.10
Paxip1	3.37652177304141	0.535571754939087	0.907938273792317	0.589876834580491	0.555273225855677	0.934151801421998	chr5	27740079	27791691	-	NA	ENSMUSG00000002221.11
Thap12	6.75204446079535	0.535155383769637	0.719464967681768	0.743824102365949	0.456982896674552	0.89899353291664	NA	NA	NA	NA	NA	NA
Numa1	3.3774578589491	0.535118495961535	0.919913042579513	0.581705521275161	0.560765051889466	0.935190105294112	chr7	101934110	102014964	+	NA	ENSMUSG00000066306.13
Kdm2a	3.37380762937109	0.534910771533478	0.965580303383361	0.553978544983953	0.579593529097201	0.940879820975056	chr19	4314418	4398285	-	NA	ENSMUSG00000054611.16
pol	3.37481917019305	0.534712778022751	0.922522692205233	0.579620189877989	0.562170774715527	0.935467026961055	NA	NA	NA	NA	NA	NA
Klhdc2	10.1230550666343	0.534697967206255	0.616809269252789	0.86687732150004	0.386009230610365	0.865396928390139	chr12	69296680	69310687	+	NA	ENSMUSG00000020978.10
Tpr	6.7511871513089	0.534595718307345	0.701119149812182	0.76248911251469	0.44576813873715	0.896393767670095	chr1	150392837	150449935	+	NA	ENSMUSG00000006005.17
Ncor1	3.37644797888065	0.534539876227899	0.927561079499858	0.576285366044168	0.564422312599032	0.935467026961055	chr11	62316425	62458541	-	NA	ENSMUSG00000018501.17
Dhx9	3.37388474503885	0.534308410971068	0.927394578349742	0.576139243688319	0.564521067660823	0.935467026961055	chr1	153455757	153487660	-	NA	ENSMUSG00000042699.11
Tec	3.37653588932939	0.533707439276507	0.968396078562144	0.551125155389875	0.581547882223426	0.941385539442644	chr5	72755715	72868483	-	NA	ENSMUSG00000029217.16
Esrp2	3.37878196588264	0.533316550784403	1.05808245485638	0.504040633446466	0.614232823414112	0.949802464803372	chr8	106130318	106136974	-	NA	ENSMUSG00000084128.10
Baiap2l1	15.60008188364	0.532947039883952	0.501323974933379	1.06307909960774	0.287746081741554	0.797788562125448	chr5	144264525	144358112	-	NA	ENSMUSG00000038859.7
pol	3.37055499425638	0.532499744904328	0.977763569953626	0.544609925413343	0.58602182690312	0.944283492028264	NA	NA	NA	NA	NA	NA
Pcsk6	64.5166509494297	0.532169448254517	0.27862570743461	1.909979711328	0.0561358256447913	0.382627705137647	chr7	65861733	66050386	+	NA	ENSMUSG00000030513.14
Tceal8	17.7097744567973	0.531749356423292	0.51101063536427	1.04058373666575	0.298068782423724	0.811807389632373	chrX	136168983	136172342	-	NA	ENSMUSG00000051579.10
Galk1	26.5406436240476	0.531245127953384	0.407096785464219	1.30496026233073	0.191906379306394	0.689024800133758	chr11	116008456	116012719	-	NA	ENSMUSG00000020766.4
Txlng	14.3126655939132	0.530053573434811	0.524362065264617	1.01085415697896	0.312086238078013	0.82545706532621	chrX	162778918	162829454	-	NA	ENSMUSG00000038344.14
Cebpg	14.3166437272343	0.529661899161712	0.519869620292684	1.01883602827862	0.308280818222199	0.822044108464308	chr7	35046421	35056573	-	NA	ENSMUSG00000056216.9
DHX15	19.7847417158064	0.529247845146764	0.460634468317258	1.14895406563942	0.250574922022054	0.763918314699043	NA	NA	NA	NA	NA	NA
Stx18	5.47742563281256	0.52900301690607	0.78959415995885	0.669968249174536	0.50287803074041	0.92046577886686	chr5	38038741	38137765	+	NA	ENSMUSG00000029125.14
RAB14	36.1920033097207	0.528303023398897	0.37197777177701	1.42025428260159	0.155533665566129	0.635164832469372	NA	NA	NA	NA	NA	NA
Lss	5.47642820827859	0.528017733544448	0.768807071522441	0.686801348612512	0.492207919834982	0.914152271402089	chr10	76531587	76557138	+	NA	ENSMUSG00000033105.12
Dcaf1	5.46694970253601	0.527999884336455	0.754493208998111	0.699807338276225	0.48404763132117	0.908867937025426	NA	NA	NA	NA	NA	NA
Thap12	5.4682642360321	0.527996307694671	0.759637137736114	0.695063842281614	0.487015293150817	0.910309421569323	NA	NA	NA	NA	NA	NA
SCAF11	5.47168810086734	0.527730778143283	0.757349326541271	0.696812896835032	0.485919893952759	0.90999191502102	NA	NA	NA	NA	NA	NA
Tspyl1	5.47130174059499	0.527714623969093	0.744636560732459	0.708687501792832	0.47851842242921	0.905793440818149	chr10	34282189	34285275	+	NA	ENSMUSG00000047514.6
Ranbp2	5.46593982246755	0.527628513105296	0.746887846439933	0.70643606750365	0.479916997871457	0.90609446189026	chr10	58446851	58494155	+	NA	ENSMUSG00000003226.6
Gnptg	5.46967004981035	0.527546324298913	0.75932543294937	0.694756558133209	0.48720787696099	0.910419609190215	chr17	25233330	25240124	-	NA	ENSMUSG00000035521.13
Rxra	10.9395863448455	0.52742823182266	0.577805697235717	0.912812446028019	0.361341191361183	0.852919665589325	chr2	27676439	27762957	+	NA	ENSMUSG00000015846.14
Anapc5	16.401397075837	0.527323638190433	0.504970755906727	1.04426569662152	0.296362479053963	0.808542208565896	chr5	122787458	122821339	-	NA	ENSMUSG00000029472.13
Ccndbp1	5.47589259893122	0.527198229717032	0.773886720603476	0.681234366324213	0.495723205784625	0.916327189426466	chr2	121008402	121016904	+	NA	ENSMUSG00000023572.16
DUSP16	5.46882016527147	0.526824646832373	0.776454744503987	0.678500132250358	0.497454640001307	0.916854215248774	NA	NA	NA	NA	NA	NA
Cobll1	5.46937614283727	0.526782670954723	0.781792101826863	0.673814265613271	0.50042940413103	0.918421629868933	chr2	65088338	65239403	-	NA	ENSMUSG00000034903.18
Eif2s3x	5.46050865302988	0.526589626759619	0.770765985758147	0.683202990907352	0.494478582979718	0.915740061595272	chrX	94188706	94212862	-	NA	ENSMUSG00000035150.15
Lgals3bp	36.9886368510357	0.526046232612359	0.351815086781724	1.49523500377553	0.134853121160918	0.601995402174828	chr11	118392750	118402092	-	NA	ENSMUSG00000033880.11
HMGN2P46	18.4996212764443	0.525576855237385	0.469334621000763	1.11983397712425	0.262784517368215	0.776379380746732	NA	NA	NA	NA	NA	NA
Cyp7a1	70.6030465097247	0.525082037071939	0.254371841159964	2.06423020204401	0.0389958952218776	0.306267179895256	chr4	6265611	6275633	-	NA	ENSMUSG00000028240.2
Mcrip2	15.1308347665131	0.524784836119157	0.517969223228629	1.01315833564018	0.310984537886525	0.824518592436662	NA	NA	NA	NA	NA	NA
Hsd3b3	13.0341449299168	0.524493748104381	0.551010271508814	0.951876535201741	0.341159601053041	0.840991663892664	chr3	98741522	98763127	-	NA	ENSMUSG00000062410.14
Serhl	7.56243484840398	0.52419631989934	0.657507907152265	0.797247172539246	0.425307494401912	0.888927505039095	chr15	83089505	83116674	+	NA	ENSMUSG00000058586.11
Glyr1	58.3820113875446	0.52411919927494	0.286691768811018	1.82816270396807	0.0675251365818024	0.42844249319834	chr16	5013905	5049910	-	NA	ENSMUSG00000022536.13
Ptprf	7.56227314379447	0.524027606939244	0.662641112366642	0.790816623296528	0.429051008005499	0.890543673541834	chr4	118208212	118291405	-	NA	ENSMUSG00000033295.13
Apba3	7.55520696206518	0.523974591307215	0.668059184524521	0.784323610010907	0.432850249179157	0.891665370909011	chr10	81268171	81273246	+	NA	ENSMUSG00000004931.10
Nr0b2	7.56485049392426	0.523293508065918	0.668125993463217	0.783225788527456	0.433494533592252	0.891665370909011	chr4	133553375	133556536	+	NA	ENSMUSG00000037583.2
Zfr	7.54978536606496	0.52253196205881	0.685594369501497	0.762159062710432	0.445965075603746	0.896473645038288	chr15	12117830	12185683	+	NA	ENSMUSG00000022201.15
Aprt	9.65285652596812	0.522281980960788	0.601524861069185	0.868263333343286	0.38525019004963	0.865097524810077	chr8	122574636	122576907	-	NA	ENSMUSG00000006589.7
Slc1a2	17.2290083749486	0.522274313742893	0.56388455101552	0.926207878549449	0.354337958952358	0.848131580872244	chr2	102658658	102790784	+	NA	ENSMUSG00000005089.15
Tdo2	1097.88586663891	0.521716822846257	0.0516615669148991	10.0987417533361	5.5955499213537e-24	6.19556504368962e-22	chr3	81957089	81976202	-	NA	ENSMUSG00000028011.16
Ptprd	9.65738438492458	0.521558681632729	0.607708580483046	0.858238139764557	0.390760979814272	0.868549525478774	chr4	75941237	78211961	-	NA	ENSMUSG00000028399.17
Rab11b	11.7532355711729	0.521287289973522	0.57151386333443	0.912116614165986	0.361707333252054	0.852919665589325	chr17	33742483	33760530	-	NA	ENSMUSG00000077450.12
Epb41l5	9.65428099888488	0.521152698160367	0.605174501330824	0.861161032089608	0.389149358799782	0.868119508379351	chr1	119545036	119649000	-	NA	ENSMUSG00000026383.14
Erap1	42.7812422994479	0.520739940749236	0.330294090158946	1.57659478708396	0.114888793004581	0.561946119691211	chr13	74639871	74691875	+	NA	ENSMUSG00000021583.6
Dus1l	11.7386434926911	0.520127694289557	0.581251823969021	0.894840536994648	0.370872337238651	0.858611332987705	chr11	120789200	120796403	-	NA	ENSMUSG00000025155.15
Dync1h1	11.7451014922559	0.519831520691653	0.554787529910608	0.936992078346484	0.348762632743906	0.844457986306404	chr12	110601451	110666945	+	NA	ENSMUSG00000018707.13
Ipmk	11.7426261688628	0.519517443210846	0.566980532228733	0.916287974066208	0.359515873864706	0.852463302676652	chr10	71347762	71433327	+	NA	ENSMUSG00000060733.13
Tmem123	11.7363376899387	0.518612192761958	0.569020144757402	0.911412711026364	0.362077958709802	0.852919665589325	chr9	7764040	7794333	+	NA	ENSMUSG00000050912.15
Ifnar1	2.0942240383142	0.518328457385833	1.26097913318639	0.411052366961903	0.681034136398386	1	chr16	91485237	91507441	+	NA	ENSMUSG00000022967.12
MTSS1	13.8373419156931	0.518157831092122	0.543347606907349	0.953639667323459	0.340266069402876	0.840991663892664	NA	NA	NA	NA	NA	NA
Acbd3	2.09477376394955	0.517326862453687	1.22569799791237	0.422067151398473	0.672976003632495	1	chr1	180726042	180754204	+	NA	ENSMUSG00000026499.5
Ube2e2	2.09485376171434	0.5169189808567	1.2303665184407	0.420134141419756	0.674387462750215	1	chr14	18573574	18894267	-	NA	ENSMUSG00000058317.11
Dnaaf9	2.09275234305914	0.516841105122057	1.22589373860768	0.42160351166249	0.673314442655099	1	NA	NA	NA	NA	NA	NA
Sema4a	2.09275234305914	0.516841105122057	1.22589373860768	0.42160351166249	0.673314442655099	1	chr3	88435958	88461182	-	NA	ENSMUSG00000028064.17
Paip1	34.7465887108309	0.516542368280619	0.371473655630058	1.39052220918469	0.164370360024044	0.649271943519784	chr13	119428600	119458218	+	NA	ENSMUSG00000025451.15
Kif1c	111.810816973055	0.51630180734979	0.189076159400289	2.73065525017746	0.00632085540810933	0.0794606050168783	chr11	70700547	70731964	+	NA	ENSMUSG00000020821.17
Wwp1	52.7520324973237	0.516191916166256	0.313839133133203	1.64476593792772	0.100018089031724	0.530457027827057	chr4	19608302	19708993	-	NA	ENSMUSG00000041058.15
Kbtbd2	2.09391933656014	0.516123175957133	1.19290818646249	0.432659597623912	0.665262085660251	1	chr6	56777523	56797813	-	NA	ENSMUSG00000059486.11
Ptov1	2.09353297628779	0.516014014443006	1.1713795277487	0.440518211407319	0.659561825270099	1	chr7	44863066	44869788	-	NA	ENSMUSG00000038502.16
Atl3	10.4671309328451	0.515736549651352	0.612549220332205	0.841951197606051	0.399815270925844	0.875833391308565	chr19	7494039	7538608	+	NA	ENSMUSG00000024759.13
Rbms1	2.09493087738209	0.515698962831118	1.20673457480963	0.427350780856238	0.669123851067334	1	chr2	60750192	60963192	-	NA	ENSMUSG00000026970.16
Gripap1	2.09073883485269	0.515546115994688	1.19434733461009	0.431655098190508	0.665992106620709	1	chrX	7789764	7820567	+	NA	ENSMUSG00000031153.16
ARHGAP12	2.09050792725939	0.515448101889651	1.21819070744033	0.423125951250043	0.672203369199786	1	NA	NA	NA	NA	NA	NA
Oit3	2.09485542246784	0.515359836809323	1.18179261705228	0.436083141300016	0.662776408342052	1	chr10	59422957	59441778	-	NA	ENSMUSG00000009654.4
Eif4g3	2.09423815460219	0.515146696964304	1.1712614843065	0.439822109637048	0.66006595297427	1	chr4	137993021	138208508	+	NA	ENSMUSG00000028760.16
Pmpcb	80.7933198171692	0.515109750199299	0.235964328358949	2.18299839548508	0.0290359281744302	0.251318791426788	chr5	21737140	21757152	+	NA	ENSMUSG00000029017.13
Entpd8	8.3709671804852	0.515041131145563	0.644173264356316	0.799538198252007	0.42397840671815	0.88858549889234	chr2	25080303	25085716	+	NA	ENSMUSG00000036813.11
Cgnl1	2.09175037567464	0.515026325794116	1.16527008821306	0.44198021643541	0.658503521995044	1	chr9	71626508	71771602	-	NA	ENSMUSG00000032232.14
Kif5b	2.09175037567464	0.515026325794116	1.16527008821306	0.44198021643541	0.658503521995044	1	chr18	6201001	6242174	-	NA	ENSMUSG00000006740.13
Trim26	4.18155478537313	0.51501091763851	0.851011251634741	0.605175215544102	0.545062581856655	0.93197547705995	chr17	36837133	36859398	+	NA	ENSMUSG00000024457.16
Abcb8	2.09229218862603	0.51495687359573	1.17149847430482	0.439571100509806	0.660247775557636	1	chr5	24393662	24410054	+	NA	ENSMUSG00000028973.18
Hipk1	2.09190582835369	0.514888583218348	1.1550428141145	0.445774456952126	0.655760174511197	1	chr3	103739814	103791563	-	NA	ENSMUSG00000008730.17
TBL1X	2.08903168915379	0.514849117604192	1.20658587210023	0.426699109867768	0.669598498981836	1	NA	NA	NA	NA	NA	NA
Gga2	2.09354543182228	0.514787271236748	1.26336343342812	0.407473619716759	0.683660165641697	1	chr7	121986721	122021222	-	NA	ENSMUSG00000030872.14
Cdc27	2.09128856048804	0.51476675878219	1.1932033252603	0.431415793004008	0.666166068622234	1	chr11	104502744	104550620	-	NA	ENSMUSG00000020687.13
Txndc11	2.09198582611847	0.514579530602517	1.21339566761611	0.424082221764877	0.67150585055559	1	chr16	11074910	11134650	-	NA	ENSMUSG00000022498.16
Myo6	2.08934259451188	0.514566840117089	1.18759881284278	0.433283390445094	0.664808903224308	1	chr9	80165030	80311729	+	NA	ENSMUSG00000033577.18
Cnot10	2.08895623423954	0.514561100000436	1.20658681234837	0.426460072938266	0.669772635856895	1	chr9	114585877	114640200	-	NA	ENSMUSG00000056167.6
Rbck1	8.37082872619117	0.514515553207989	0.661142550605571	0.77822181122168	0.436438260609654	0.893016902034895	chr2	152316333	152332653	-	NA	ENSMUSG00000027466.15
MTOR	6.27394279713186	0.514515465683076	0.762635583449226	0.674654417980394	0.499895350683849	0.918308876789456	NA	NA	NA	NA	NA	NA
TTC7B	2.09291736917564	0.514504835197459	1.19402475385189	0.430899638837204	0.666541346081609	1	NA	NA	NA	NA	NA	NA
Ndst1	6.27658265890503	0.514471721684257	0.745444359626831	0.690154422714797	0.490097081742286	0.912371623719409	chr18	60685977	60713389	-	NA	ENSMUSG00000054008.8
Hdac5	4.18202905609422	0.514445723015342	0.834887517229315	0.61618566860671	0.537771986001124	0.929700932800887	chr11	102194431	102230166	-	NA	ENSMUSG00000008855.17
Ube4b	2.09307282185468	0.514353880125617	1.16100986327495	0.443022834168473	0.657749218581969	1	chr4	149328415	149426749	-	NA	ENSMUSG00000028960.18
Traf2	2.09268646158234	0.51433998137206	1.18715234211328	0.433255247137423	0.664829346562818	1	chr2	25517981	25546940	-	NA	ENSMUSG00000026942.13
Gstt3	16.7364418529064	0.514297936673226	0.4904333743298	1.04866015159763	0.294334560525548	0.806060057877613	chr10	75774114	75781414	-	NA	ENSMUSG00000001665.10
Calcoco1	4.18381331746087	0.51426527744153	0.841428558555874	0.611181154017583	0.541079658452129	0.93053466724512	chr15	102706778	102722178	-	NA	ENSMUSG00000023055.9
Cry1	10.4516118541567	0.514253037734321	0.602684964996234	0.853270062473741	0.393509557942041	0.870659646394651	chr10	85131701	85185054	-	NA	ENSMUSG00000020038.9
Tmem219	4.1887134204017	0.514236560700175	0.857518152591101	0.599680087408463	0.548719461452506	0.93197547705995	chr7	126886170	126922917	-	NA	ENSMUSG00000060538.14
Angptl6	8.36460495572675	0.514228386532901	0.744673227036086	0.690542331674268	0.489853198675808	0.91227156705131	chr9	20873808	20879727	-	NA	ENSMUSG00000038742.6
Slc30a5	6.27634886921469	0.514115346252258	0.7005602209401	0.73386317247981	0.463032134222722	0.900247803818606	chr13	100802648	100833427	-	NA	ENSMUSG00000021629.9
Mthfr	2.08825271667864	0.514109544303461	1.25667066295509	0.409104437191621	0.682463020112987	1	chr4	148039076	148059551	+	NA	ENSMUSG00000029009.17
Xpr1	2.08996777506149	0.514092364068995	1.20643456865451	0.426125359324162	0.670016502415945	1	chr1	155275700	155417415	-	NA	ENSMUSG00000026469.14
Nudt18	2.09299736694043	0.514082567787566	1.15488122424256	0.445138908656803	0.656219372235528	1	chr14	70577846	70582571	+	NA	ENSMUSG00000045211.4
